id;titre;adrs_numvoie;adrs_typevoie;adrs_libvoie;adrs_codepostal;adrs_libcommune;adrg_libvoie;address_processed;adrg_pays;siteweb
W012007687;ALTHERAMYSIA;12;RUE;Edgar Quinet;1000;Bourg-en-Bresse;12  rue Edgar Quinet;12  rue Edgar Quinet;FRANCE;
W012007688;LES A.M. SOEURS;15;PL;de l'Hôtel de Ville;1330;Villars-les-Dombes;218 AVENUE GILBERT SARDIER;218 AVENUE GILBERT SARDIER;FRANCE;
W012007689;AZSASEA (ASSOCIATION ZE SOPHIE POUR AIDER A SCOLARISER LES ENFANTS EN AFRIQUE);;;Le Grand Gottex ou les Mures;1340;Saint-Didier-d'Aussiat;Le Grand Gottex ou les Mures;Le Grand Gottex ou les Mures;FRANCE;
W012007690;AMICALE DES CLASSES EN 4 DE SAVIGNEUX;;;;1480;Savigneux;;  ;FRANCE;
W012007691;VIRIAT EVASION;37;RTE;des Greffets;1440;Viriat;37  ROUTE DES GREFFETS;37  ROUTE DES GREFFETS;FRANCE;
W012007692;DES FLEURS ET DES BUIS;;;;1250;Grand-Corent;LA VILLE;LA VILLE;FRANCE;
W012007693;CEDSOULSESSION;83;IMP;des Curtils;1370;Meillonnas;83  impasse des Curtils;83  impasse des Curtils;FRANCE;https://www.facebook.com/Cedsoulsession
W012007694;SCOUTISME EN DOMBES;;;;1480;Ars-sur-Formans;;  ;FRANCE;
W012007695;ASSOCIATION METEORE;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007696;BOULE BAGESIENNE;;;;1380;Bâgé-le-Châtel;;  ;FRANCE;
W012007697;CONSCRITS ILLIAT 2003;;;;1140;Illiat;;  ;FRANCE;
W012007698;ASSOCIATION D'ANCIENS DE L'U.D.C.A.;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007699;CHORALE LA MOLEGIA;;;;1340;Montrevel-en-Bresse;;  ;FRANCE;
W012007700;S.T.C. CONSEIL;;;;1340;Montrevel-en-Bresse;;  ;FRANCE;
W012007701;ASSOCIATION DES JEUNES MAURICIENS;;;;1700;Saint-Maurice-de-Beynost;;  ;FRANCE;
W012007702;ARS - LA VAGUE DES 4;;;;1480;Ars-sur-Formans;;  ;FRANCE;
W012007703;RETRAITE MUSETTE;;;;1360;Balan;;  ;FRANCE;
W012007704;SYSMIC;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007705;THEATRE : LES MISES EN PIECES;;;2, rue du président carnot;1400;Châtillon-sur-Chalaronne;2, rue du président carnot;2, rue du président carnot;FRANCE;
W012007706;CONSCRITS SAINT-CYR 2003;;;;1380;Saint-Cyr-sur-Menthon;;  ;FRANCE;
W012007707;LES ECURIES D'ALCHAHAB;;;;1380;Bâgé-la-Ville;;  ;FRANCE;
W012007708;MAT FOR EVER;;;;1190;Saint-Étienne-sur-Reyssouze;;  ;FRANCE;
W012007709;AMICALE DES RETRAITES DU GROUPE CEREGRAIN ET TERRE D'ALLIANCES (A.R.G.C.T.A.);;;76, avenue de marboz,;1000;Bourg-en-Bresse;76, avenue de marboz,;76, avenue de marboz,;FRANCE;
W012007710;REMONTEES MECANIQUES TEAM - JA PERFORMANCES (RMT);2752;RTE;de Strasbourg;69140;Rillieux-la-Pape;2752  ROUTE DE STRASBOURG;2752  ROUTE DE STRASBOURG;FRANCE;
W012007711;LE RASSEMBLEMENT POUR L'AVENTURE ET L'INITIATIVE DEUCHISTE (LE R.A.I.D.);;;;1120;Dagneux;;  ;FRANCE;
W012007712;GRETANIM';;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007713;L'ART DU TEMPS;6;PL;Alphonse Dupont;1000;Bourg-en-Bresse;6 place Alphonse Dupont;6 place Alphonse Dupont;FRANCE;
W012007714;MIONNAY EN CORPS;1;HAME1;des Alouettes;1390;Mionnay;1 hameau des Alouettes;1 hameau des Alouettes;FRANCE;
W012007715;BRESSE MOTORSPORT ENDURANCE;91;RUE;de l'Egalité;1851;Marboz;91 rue de l'Egalité;91 rue de l'Egalité;FRANCE;
W012007716;FILS ET TISSUS;7;LOT;les Liattes;1800;Pérouges;7  LOTISSEMENT LES LIATTES;7  LOTISSEMENT LES LIATTES;FRANCE;
W012007717;LES CUISINIERS DE LA DOMBES;545;RTE;du 3 septembre 1944;1330;Ambérieux-en-Dombes;;545 RTE du 3 septembre 1944;FRANCE;
W012007718;TEAM PAUL BEDO;3;RUE;du Coteau;1700;Miribel;3 RUE DU COTEAU;3 RUE DU COTEAU;FRANCE;
W012007719;POL'85;;;;1310;Polliat;;  ;FRANCE;
W012007720;AMICALE CLASSE EN 4;;;;1380;Bâgé-la-Ville;;  ;FRANCE;
W012007721;ASSOCIATION POUR LA PROTECTION ET L'AMELIORATION DE L'ENVIRONNEMENT URBAIN (A.P.A.E.U.);;;67, avenue jean jaurès;1000;Bourg-en-Bresse;67, avenue jean jaurès;67, avenue jean jaurès;FRANCE;
W012007722;CONSCRIT 1984;;;;1320;Chalamont;;  ;FRANCE;
W012007723;FASHION VICTIM TUNING;;;1, allée des papillons;1960;Péronnas;1, allée des papillons;1, allée des papillons;FRANCE;
W012007724;CONSCRITS DE VONNAS 2004;;;;1540;Vonnas;;  ;FRANCE;
W012007725;H.C.D. GOLF;;;;1120;Dagneux;;  ;FRANCE;
W012007726;KORI CREATIONS...;;;;1320;Châtenay;;  ;FRANCE;
W012007727;AMICALE DES PERSONNELS DU COLLEGE DE LA DOMBES;;;;1390;Saint-André-de-Corcy;;  ;FRANCE;
W012007728;KAB 7 HLI;20;RUE;des gentianes;1400;Châtillon-sur-Chalaronne;;20 RUE des gentianes;FRANCE;
W012007729;KART CLUB DESIDERIEN B POWER MOTORSPORT;;;;1600;Saint-Didier-de-Formans;;  ;FRANCE;
W012007730;PASSING GAME;144;ALL;des Rossignols;1960;Péronnas;144 allée des Rossignols;144 allée des Rossignols;FRANCE;
W012007731;LA TABLE DES MATIERES;290;RUE;le Chemin Neuf;1250;Bohas-Meyriat-Rignat;101  RUE DE L'EGLISE;101  RUE DE L'EGLISE;FRANCE;
W012007732;PERCU'PLUS;;;;1600;Saint-Bernard;;  ;FRANCE;
W012007733;LES CONSCRITS DE JAYAT EN 04;;;;1340;Jayat;;  ;FRANCE;
W012007734;DEFI-TREK;;;;1360;Béligneux;;  ;FRANCE;
W012007735;CONSCRITS 2003 DE BAGE LE CHATEL;;;;1380;Bâgé-le-Châtel;;  ;FRANCE;
W012007736;LES AMIS DE PAUL;;;;1480;Jassans-Riottier;;  ;FRANCE;
W012007737;GYMNASTIQUE VOLONTAIRE;;;;1320;Saint-Nizier-le-Désert;;  ;FRANCE;
W012007738;CLASSES EN 3 ANNEE 83;;;;1400;Châtillon-sur-Chalaronne;;  ;FRANCE;
W012007739;AMICALE DU PERSONNEL;;;;1400;Châtillon-sur-Chalaronne;;  ;FRANCE;
W012007740;EPHATA;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007741;LES CLUBS D'ESCRIME DE LA COTIERE DE L'AIN (C.E.C.A.);;;;1800;Meximieux;;  ;FRANCE;
W012007742;AMICALE DE LA CLASSE 94;;;;1090;Montmerle-sur-Saône;;  ;FRANCE;
W012007743;C.H.A.N. DE LA TERRE (CULTURE HISTOIRE ARTISANAT NATURE);;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007744;WEB-CREATION;24 bis;RUE;du Docteur Nodet;1000;Bourg-en-Bresse;24 BIS RUE DU DOCTEUR NODET;24 BIS RUE DU DOCTEUR NODET;FRANCE;
W012007745;B.M.S. COMPETITION;;;;1960;Servas;;  ;FRANCE;
W012007746;AMICALE DE LA CLASSE 2004;;;;1140;Saint-Didier-sur-Chalaronne;;  ;FRANCE;
W012007747;ECURIES DU PAVIOT;;;;1400;Sandrans;;  ;FRANCE;
W012007748;GRANDE SOIF 85;;;;1570;Manziat;;  ;FRANCE;
W012007749;CLUB DES JULES POPPIES;;;;1250;Jasseron;;  ;FRANCE;
W012007750;MILLESIME 99;;;;1290;Biziat;;  ;FRANCE;
W012007751;LA JOYEUSE TABLE;;;;1310;Polliat;;  ;FRANCE;
W012007752;ROCK FORT;;;;1960;Péronnas;;  ;FRANCE;
W012007753;COUGARS HOCKEY ASSOCIATION;;;;1120;Montluel;;  ;FRANCE;
W012007754;ASSOCIATION DES JEUX MONDIAUX SAPEURS-POMPIERS 01 (A.J.M.S.P. 01);;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007755;CONCEPT NOUVEAU ANIMATION ET RALLYE (C.N.A.R.);;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007756;LES ACCROSBAD DE LA COTIERE;351;RUE;du Prieuré;1700;Beynost;351  RUE DU PRIEURé;351  RUE DU PRIEURé;FRANCE;
W012007757;LA CABOSSE DE L'AIN;102;BD;Edouard Herriot;1000;Bourg-en-Bresse;102 boulevard Edouard Herriot;102 boulevard Edouard Herriot;FRANCE;
W012007758;INTERCOMMUNALE DE CHASSE GUEREINS-GENOUILLEUX INTITULEE UNION DE PROPRIETAIRES;;;;1090;Guéreins;;  ;FRANCE;
W012007759;SOCIETE COMMUNALE DE CHASSE ET DE PROTECTION AGRICOLE DE SAINT MARTIN DU MONT;;;;1160;Saint-Martin-du-Mont;;  ;FRANCE;
W012007760;AMICALE DES PROFESSIONNELS DE POLLIAT;;;;1310;Polliat;;  ;FRANCE;
W012007761;PECHE-LOISIRS DES SOURDS DE BOURG-EN-BRESSE 'PAYS DE L'AIN';200;ALL;Alfred de la Bastié;1960;Péronnas;200 allée Alfred de la Bastié;200 allée Alfred de la Bastié;FRANCE;
W012007762;AMICALE CLASSE 84 SAINT-DENIS-LES-BOURG;;;;1000;Saint-Denis-lès-Bourg;;  ;FRANCE;
W012007763;LES AMIS DES JARDINS DU CLOS;;;le clos;1160;Pont-d'Ain;le clos;le clos;FRANCE;
W012007764;AMICALE CLASSES EN 9;;;;1600;Trévoux;;  ;FRANCE;
W012007765;COMITE F.N.A.C.A. CANTON DE SAINT-TRIVIER-DE-COURTES;;;;1560;Saint-Trivier-de-Courtes;;  ;FRANCE;
W012007766;05042003AMICALE DES CLASSES EN 1 ET 6 DE VILLEREVERSURE;;;;1250;Villereversure;;  ;FRANCE;
W012007767;ASSOCIATION POUR LE DEVELOPPEMENT DU COMMERCE INTERNATIONAL DES PAYS EMERGENTS;;;;1400;Châtillon-sur-Chalaronne;;  ;FRANCE;
W012007768;ASSOCIATION CULTURELLE MUSIQUE ELECTRONIQUE (A.C.M.E.);;;;1310;Confrançon;;  ;FRANCE;
W012007769;ASSOCIATION DE SAUVEGARDE DE L'ENVIRONNEMENT DE DAGNEUX ACTUEL (A.S.E.D.A.);;;1140, route de genève;1120;Dagneux;1140, route de genève;1140, route de genève;FRANCE;
W012007770;BAVARIAN HISTORIC TEAM;;;;1360;Balan;;  ;FRANCE;
W012007771;ASSOCIATION DES ANCIENS COMBATTANTS DE NIEVROZ;;;;1120;Niévroz;;  ;FRANCE;
W012007772;RE-LIANCE;;;;1250;Bohas-Meyriat-Rignat;;  ;FRANCE;
W012007773;SPORTS AUTOS PASSIONS;;;;1800;Joyeux;;  ;FRANCE;
W012007774;AUTO S.T.S.;;;24, rue notre-dame des marais;1120;Montluel;24, rue notre-dame des marais;24, rue notre-dame des marais;FRANCE;
W012007775;L'ENDROIT;;;;1800;Meximieux;;  ;FRANCE;
W012007776;ASSOCIATION POUR LE DEVELOPPEMENT DURABLE RHONE-ALPES;;;;1360;Béligneux;;  ;FRANCE;
W012007777;LES CLASSARDS DE NEYRON;;;;1700;Neyron;;  ;FRANCE;
W012007778;TOM-TEAM RACING;;;;1250;Ceyzériat;;  ;FRANCE;
W012007779;COMITE DES RETROUVAILLES CIBEINS 1998;;;;1090;Francheleins;;  ;FRANCE;
W012007780;ART'SONIC;;;;1990;Baneins;;  ;FRANCE;
W012007781;CENTRE RESSOURCES MOBILITE (CRMO);;;;1700;Miribel;;  ;FRANCE;
W012007782;AUTO-ECOLES DU CENTRE DE BOURG (A.E.C.B.);;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007783;LA COMPAGNIE ARTISANS DE MEMOIRES;;;;1700;Beynost;;  ;FRANCE;
W012007784;CREONS;;;;1800;Meximieux;;  ;FRANCE;
W012007785;ENTENTE CHASSE DU FORMANS - SAINT DIDIER - SAINTE EUPHEMIE;;;;1600;Sainte-Euphémie;75 CHEMIN VERT;75 CHEMIN VERT;FRANCE;
W012007786;METS LES VOILES;811;CHEM1;des Carronnières;1960;Péronnas;811  chemin des Carronnières;811  chemin des Carronnières;FRANCE;
W012007787;ASSOCIATION DE GESTION ET DE SUIVI ENVIRONNEMENTAL DU BASSIN DU FORMANS (AGESEF);;;;1600;Sainte-Euphémie;320 rue du Marry;320 rue du Marry;FRANCE;
W012007788;TEAM GUIDON 11;230;RUE;Hector Berlioz;1480;Beauregard;230 rue Hector Berlioz;230 rue Hector Berlioz;FRANCE;
W012007789;AS-C.R.E.A.;72;RUE;des Dîmes;1000;Bourg-en-Bresse;72  rue des Dîmes;72  rue des Dîmes;FRANCE;
W012007790;W&D&J LAN;;;;1800;Villieu-Loyes-Mollon;;  ;FRANCE;
W012007791;FEVERDOG MUSIC;;;;1800;Pérouges;;  ;FRANCE;
W012007792;LES NAINS ROUGES;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007793;CLASSE 70 DE VIRIAT;;;;1440;Viriat;;  ;FRANCE;
W012007794;FEDERATION NATIONALE DES ASSOCIATIONS DE RETRAITES DE L'ARTISANAT DE L'AIN (FENARA 01);102;BD;Edouard Herriot;1000;Bourg-en-Bresse;102 boulevard Edouard Herriot;102 boulevard Edouard Herriot;FRANCE;
W012007795;COMITE CYCLISTE DE MONTREVEL EN BRESSE (C.C.M.B.);;;;1340;Montrevel-en-Bresse;;  ;FRANCE;
W012007796;LES RASES BITUMES;;;;1340;Cras-sur-Reyssouze;;  ;FRANCE;
W012007797;LES RASES BITUMES;;;;1340;Cras-sur-Reyssouze;;  ;FRANCE;
W012007798;LA SOURCE;;;;1250;Journans;;  ;FRANCE;
W012007799;L'ART'SCENE;;;;1310;Montracol;;  ;FRANCE;
W012007800;ASSOCIATION BEMANEVIKA MADAGASCAR (A..B.M.);;RUE;Grande Ruette;1360;Bressolles;rue Grande Ruette;rue Grande Ruette;FRANCE;
W012007801;AIRSOFT EQUIPE GRIEGES 01 (A.E.G 01);97;RTE;de Bagé;1290;Crottet;97  ROUTE DE BAGé;97  ROUTE DE BAGé;FRANCE;
W012007802;AMICALE CLASSE 94 VIRIAT;204;RUE;Prosper Convert;1440;Viriat;Le Bois de l'Etang;Le Bois de l'Etang;FRANCE;
W012007803;AIKIDO ST JEAN SUR VEYLE;;LOT;Guillard;1290;Cruzilles-lès-Mépillat;lotissement Guillard;lotissement Guillard;FRANCE;
W012007804;AUTO CLUB F6;705;RUE;des Vareys;1440;Viriat;22 A RUE CHARLES ROBIN;22 A RUE CHARLES ROBIN;FRANCE;
W012007805;SATRI LAO DE NIEVROZ (ASLN);257;CHEM1;des Moines;1120;Niévroz;9 BIS RUE JEAN GIRAUDOUX;9 BIS RUE JEAN GIRAUDOUX;FRANCE;
W012007806;THIOLES ANIM';;;Thioles;1250;Simandre-sur-Suran;Thioles;Thioles;FRANCE;
W012007807;ASSOCIATION AGREEE DE PECHE ET DE PROTECTION DU MILIEU AQUATIQUE LA VEYLE DE SERVAS-LENT (A.A.P.P.M.A. LA VEYLE DE SERVAS-LENT-DOMPIERRE SUR VEYLE);;;;1960;Servas;;  ;FRANCE;
W012007808;L'AMICALE DES SAPEURS POMPIERS;;;;1560;Curciat-Dongalon;;  ;FRANCE;
W012007809;CURACAO BUSINESS;;;;1340;Montrevel-en-Bresse;;  ;FRANCE;
W012007810;DREAMAKER;;;;1400;L'   Abergement-Clémenciat;;  ;FRANCE;
W012007811;BUDO FIGHT CLUB - ECOLE DE SPORTS DE COMBAT ET D'ARTS MARTIAUX;;;;1330;Villars-les-Dombes;;  ;FRANCE;
W012007812;PINK NARCISSUS MUSIC;325;RUE;de Thizy;69400;Villefranche-sur-Saône;9 RUE DE LA GARE;9 RUE DE LA GARE;FRANCE;
W012007813;L'HUILERIE DE REYRIEUX;;;;1600;Reyrieux;;  ;FRANCE;
W012007814;ELECTRO 2003;;;;1370;Treffort-Cuisiat;;  ;FRANCE;
W012007815;ACTION EDUCATION INTERNATIONALE;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012007816;ROCK FORT ET BLUES DE BRESSE (R.F. & B.B.);;;620, route de montluel,;1120;Niévroz;620, route de montluel,;620, route de montluel,;FRANCE;
W012007817;INSTITUTION SAINT FRANCOIS-BONAVENTURE DE SALES;;;;1160;Varambon;;  ;FRANCE;
W012007818;FIAT 500 (ET DERIVES) CLUB DE FRANCE;;;;1120;Montluel;;  ;FRANCE;
W012007819;LES AMIS DE LA PIERRE;;;;1480;Savigneux;;  ;FRANCE;
